node_id,word,definition,pos_group,cluster,x,y,z,ERROR SYMPTOMS,TROUBLESHOOTING,PRIMARY CATEGORY,SUB CATEGORY,CORE,CORE 1: DOMAIN,CORE 2: DOMAIN
W30,"Access: Command-line tools, Windows 10",,other,23,-0.4958917815426825,-0.5087672792679284,-0.7037380169812726,"Administrative scripts or permission-modifying utilities fail to run, throwing ""Access Denied"" errors, or network configurations fail to apply when typing tools like ""ipconfig"" or ""netstat"".","Right-click the Command Prompt shortcut and select ""Run as Administrator"" to elevate the process token; use the ""runas"" command directly inside the CLI to execute utilities under an explicit user profile holding structural administrative rights.",Operating Systems Management,Command-Line Utilities,CORE 2,,OPERATING SYSTEMS
W84,Administrative Tools: Computer Management,,other,23,-0.4767575617708253,-0.5171094490414905,-0.7108445997588669,"A technician is forced to open multiple individual windows to troubleshoot a system, resulting in slow diagnostic workflows and inefficient local system auditing.","Right-click the Windows Start menu button and select Computer Management, or type ""compmgmt.msc"" into the Run dialog box (""Win + R"") to pull up the consolidated console interface.",Operating Systems Management,Windows Administrative Utilities,CORE 2,,OPERATING SYSTEMS
W91,Administrative Tools: Services,,other,23,-0.5001037079486297,-0.5232486403602977,-0.6900051750944565,"A feature like printing fails completely, or a laptop is unable to discover any local Wi-Fi networks because the background service responsible for that task has stalled or failed to start up during system boot.","Open the Services console; locate the relevant background process (e.g., ""Print Spooler"" or ""WLAN AutoConfig""); right-click the service name and select Restart to clear out the software stall; double-click the service and verify that its Startup type is configured to Automatic.",Operating Systems Management,Windows Administrative Utilities,CORE 2,,OPERATING SYSTEMS
W92,Administrative Tools: Task Scheduler,,other,23,-0.4908153131059099,-0.4958154543180186,-0.7164268027371425,"Daily automated data backup scripts, disk cleanup routines, or antivirus updates fail to run consistently overnight, leaving a corporate computer out of compliance.","Launch Task Scheduler; review the Task Scheduler Library to check the status of active automation routines; examine the ""Last Run Result"" column to find error codes; double-click a task to modify the active system trigger conditions or update the administrative credentials used to run the script.",Operating Systems Management,Windows Administrative Utilities,CORE 2,,OPERATING SYSTEMS
W141,"Applications: Quitting, Force Quit, macOS (OS X)",,other,23,-0.4732588316696604,-0.5343783460921797,-0.7003326791421736,"An active application window locks up completely, showing a spinning color wheel icon, and clicking the window's standard red close button (""X"") fails to shut down the program.","Press the keyboard shortcut combination ""Cmd + Option + Esc"" to open the dedicated Force Quit Applications manager window; select the non-responding application name from the list box; click the ""Force Quit"" button to instantly kill the underlying process.",Operating Systems Management,Operating System Features,CORE 2,,OPERATING SYSTEMS
W143,Applications: Stopping,,other,23,-0.5143615066748723,-0.5057209859342532,-0.6925882794538486,"A program window freezes up, locking system memory resources and blocking users from reopening a fresh instance of the application because the original process is stuck in the background.","Open Task Manager (""Ctrl + Shift + Esc""); click on the Processes tab; locate the broken or hanging application process name; right-click it and select ""End Task"" to clear it from system memory.","Motherboards, RAM, and CPU Diagnostics",Operating System and Application Troubleshooting,CORE 2,,SOFTWARE TROUBLESHOOTING
W10,"568A wiring standard, UTP cabling",,other,24,0.6481936934734386,0.7585345427869528,-0.0668601760411269,"Total loss of physical link light connectivity at the network port, intermittent dropouts, excessive packet collisions, or a ""Cable Disconnected"" error reported by the operating system interface.",Inspect the clear plastic modular plug termination; check for broken pins or crossed wire strands; use a network cable tester/wire mapper tool to identify continuity breaks; trim off the faulty cable end and crimp on a new RJ-45 connector matching the standard sequence perfectly.,Network Infrastructure and Media,Cabling,CORE 1,NETWORKING,
W11,"568B wiring standard, UTP cabling",,other,24,0.6242035867718131,0.7769119516040771,-0.0823267982855369,"Network interface card exhibits no link light, data drops, or falls back to standard 10 Mbps speeds instead of Gigabit performance due to improper pin out or split pairs.",Use a professional wire mapper tool to verify continuity across all 8 pins; ensure both ends of the cable use the exact same 568B pin configuration (creating a straight-through cable); re-strip and re-crimp the connector if any pin connections are faulty.,Network Infrastructure and Media,Cabling,CORE 1,NETWORKING,
W114,Antimalware: Linux,,other,25,-0.9528924693994562,-0.3013721470687895,0.034216527190146,"Linux servers showing high central processing unit (CPU) utilization from unrecognized hidden scripts, modified root system configuration files, or suspicious outbound socket connections on non-standard ports.","Install or update the local antimalware scanning definition library using package managers (""sudo apt update && sudo apt install clamav""); execute a deep root file system scan; isolate or terminate flagged malicious execution process IDs (PIDs).",Network Security & Access Control,Host-Based Security Software,CORE 2,,SECURITY
W115,Antimalware: Mobile devices,,other,25,-0.9460659676308664,-0.3231935999064267,0.0224740265684033,"Unauthorized pop-up advertisements overlaying the primary user interface (UI), settings changes occurring automatically, unauthorized premium short-message service (SMS) texts being sent, or rapid cellular data depletion.",Install a trusted antimalware utility from the official platform marketplace; perform a complete system data repository scan; identify and remove the malicious application package file manually via settings; revoke over-privileged device administrator permissions.,Network Security & Access Control,Mobile Device Protection,CORE 2,,SOFTWARE TROUBLESHOOTING
W119,"Antivirus software, mobile devices",,other,25,-0.9494607008409108,-0.3087485572088282,0.0565571037107948,"Extreme operating delay, mobile browser redirection to fraudulent sites, unauthorized configuration profile creation, or data exfiltration events over cellular connections.",Download an authenticated security suite from a verified software store; execute an engine scan; enable automated real-time protection constraints; activate systemic signature database sync procedures over wireless local area network (LAN) connections.,Network Security & Access Control,Mobile Device Protection,CORE 2,,SOFTWARE TROUBLESHOOTING
W142,Applications: Security,,other,25,-0.9551939679337752,-0.2956885794630913,0.0131433480524935,"Unauthorized database modifications, privilege escalation events where standard users gain system administrative controls, or arbitrary code execution bugs triggered by buffer overflows.",Enforce secure software configuration policies; implement user account control alerts; patch application software libraries regularly; strip unneeded application packages out of local endpoint environments.,Network Security & Access Control,Application Security,CORE 2,,SECURITY
W8,32-bit CPU,,other,26,0.5577068345112937,0.1960122826157821,-0.806562007413654,"System reports ""3.2GB RAM usable"" despite having 8GB or 16GB physically installed in the motherboard slots, or modern 64-bit software applications fail to execute with an architecture incompatibility error.","To use more than 4GB of RAM, the physical 32-bit (x86) processor hardware must be upgraded to a modern 64-bit (x64) processor model, and a complete clean installation of a 64-bit operating system must be performed.","Motherboards, RAM, and CPU Diagnostics",CPU Architecture,CORE 1,HARDWARE,
W9,64-bit CPU,,other,26,0.53525137535464,0.2198184152580519,-0.8155892529296869,"Operating system fails to utilize 64-bit execution features because a legacy 32-bit operating system was installed over the 64-bit hardware, restricting system capabilities.","Verify processor compatibility inside UEFI/BIOS or Device Manager; back up all critical user data; wipe the drive and install a clean, native 64-bit version of the operating system to unlock full architectural performance and extended memory addressing.","Motherboards, RAM, and CPU Diagnostics",CPU Architecture,CORE 1,HARDWARE,
W187,Authentication: MFA,,other,27,-0.4992479004555574,-0.3814756374330947,0.7779639271429826,Phishing attacks easily compromise corporate accounts because stealing a single password gives attackers full administrative access to sensitive internal systems.,"Enforce mandatory MFA policies across all corporate user accounts via your identity management portal, requiring users to confirm logins using a secondary authenticator application push notification or a physical hardware security key.",Network Security & Access Control,Identity and Access Management,CORE 2,,SECURITY
W192,Authentication: Two-step authentication,,other,27,-0.4897596340878664,-0.4125365471935111,0.768081439723533,Accounts remain vulnerable to advanced interception attacks because users rely on insecure SMS text message verification codes that can be stolen via Subscriber Identity Module (SIM) swapping exploits.,"Upgrade your account verification configurations to move away from SMS codes, forcing the two-step verification flow to use more secure Time-based One-Time Password (TOTP) authenticator applications or physical security keys.",Network Security & Access Control,Identity and Access Management,CORE 2,,SECURITY
W37,Access: WPA2 (Wi-Fi Protected Access 2),,other,28,0.2825559030650613,0.2857449177596833,0.91570301059765,"Wireless devices repeatedly drop connections or fail to authenticate due to a pre-shared key mismatch, or networks are vulnerable to offline brute-force key cracks using captured handshake packets.",Access the wireless controller; verify the passphrase strength; upgrade routers to support longer keys; migrate highly sensitive enterprise traffic over to WPA2-Enterprise (Wi-Fi Protected Access) mode to replace shared passwords with unique per-user 802.1X network authentication tokens.,Wireless Networks,Wireless Security Standards,CORE 2,,SECURITY
W38,Access: WPA3 (Wi-Fi Protected Access 3),,other,28,0.2720467198058097,0.3119909132465367,0.9103033847539462,Legacy client devices cannot see the wireless SSID (Service Set Identifier) or fail to connect when the access point security is switched to WPA3-Only (Wi-Fi Protected Access 3) mode.,"If you have older client devices on the network, change the access point security configuration to ""WPA2/WPA3 (Wi-Fi Protected Access 2/3) Mixed Mode"" (Transition Mode); update the client network card drivers and operating system patches so they can recognize the newer WPA3 (Wi-Fi Protected Access 3) frames.",Wireless Networks,Wireless Security Standards,CORE 2,,SECURITY
W98,AES (Advanced Encryption Standard),,other,28,0.2602189976068981,0.2750998817435701,0.9255301877027754,"Network data or hard drive partitions are vulnerable to offline dictionary cracking attacks due to the use of outdated encryption algorithms like TKIP (Temporal Key Integrity Protocol), WEP (Wire Equivalent Privacy), or DES (Data Encryption standard) instead of AES (American Encryption Standard).",Access the wireless access point or router management panel and switch the security configuration dropdown menu from legacy TKIP over to AES (or CCMP (Counter Cipher Mode with Block Chaining Message Authentication Code Protocol (CBA-MAC))/GCMP (Galois/Counter Mode Protocol)); ensure all corporate data encryption policies mandate the use of AES-256 bit lengths for data at rest and data in transit.,Network Security & Access Control,Wireless Security Standards,CORE 2,,SECURITY
W53,secpol.msc (Local Security Policy),,other,29,-0.6170387445780667,-0.5750450648019436,0.5372023465477902,"- ""Windows cannot find 'secpol.msc'"": The utility fails to launch entirely, which typically happens on Windows Home editions where it is not included.
- Settings Grayed Out: Specific security options or policies are visible but locked, preventing modification.
- ""Access is Denied"": Changes to a policy fail to save or apply when clicking the ""Apply"" button.
- Group Policy Conflicts: Locally configured security changes revert automatically or fail to take effect on a network-joined machine. ","- Verify Windows Edition: Ensure the system is running Windows Pro, Enterprise, or Education; if on Home edition, use Registry Editor (regedit) equivalents or upgrade the OS.
- Run as Administrator: Close the console, open an elevated Command Prompt (Run as Administrator), and type ""secpol.msc"" to bypass local permission restrictions.
- Check Domain GPO Conflicts: Run ""gpresult /h gpreport.html"" from the command line to verify if an Active Directory Domain Group Policy is overriding your local configuration.
- Force Policy Refresh: Run ""gpupdate /force"" in the Command Prompt after making changes to instantly push the new security parameters to the operating system.",Operating Systems,Windows Management Tools / Security Utilities,CORE 2,,SECURITY
W56,"Accounts: Managing, best practices",,other,29,-0.6073982901340109,-0.5929437390924339,0.5286634462617628,"Regular corporate users possessing full local admin rights accidentally downloading ransomware, widespread privilege escalation across internal segments, or credential-harvesting attacks succeeding due to a complete lack of MFA.",Conduct a thorough user access review across the local system or directory environment; strip standard users out of elevated privilege groups; configure explicit password expiration and complexity constraints using administrative templates or Group Policy.,Network Security & Access Control,Account Security Best Practices,CORE 2,,SECURITY
W88,Administrative Tools: Local Security Editor,,other,29,-0.6047049565474839,-0.5728770670097147,0.5533026130620136,"Workstations permit weak user passwords (like ""12345"") or fail to log failed login attempts, making it impossible for security teams to track active brute-force password attacks on local profiles.","Open the Local Security Policy tool (""secpol.msc""); navigate to ""Account Policies > Password Policy"" to configure password length requirements; navigate to ""Local Policies > Audit Policy"" to activate tracking for successful and failed login attempts.",Operating Systems Management,Windows Administrative Utilities,CORE 2,,OPERATING SYSTEMS
W93,Administrator accounts: Best practices,,other,29,-0.6275585597813532,-0.5778070895958161,0.5218325605574705,Widespread malware or ransomware infections successfully compromise an entire system root folder because an employee was browsing the web or checking emails while logged directly into a local administrator account.,Create standard unprivileged accounts for all employees' daily workloads; remove standard users from the local Administrators group; implement strict User Account Control (UAC) alert settings across all corporate endpoints.,Network Security & Access Control,Account Security Best Practices,CORE 2,,SECURITY
W94,Administrator accounts: Passwords,,other,29,-0.5916380757761867,-0.5978784002364851,0.5408380587777754,Attackers successfully execute brute-force or dictionary attacks to gain full administrative control over a machine due to the local administrator password being weak or left at factory default settings.,"Use Group Policy Objects (""secpol.msc"") to enforce a high minimum password length (minimum 14+ characters) and complexity requirements; implement a Local Administrator Password Solution (LAPS) to automatically rotate unique passwords across every device on the network.",Network Security & Access Control,User Account Management,CORE 2,,SECURITY
W99,Aging passwords,,other,29,-0.6215160233213691,-0.5579373985606687,0.5499306247538363,"Users continue using the exact same weak password for years without rotating it, increasing the risk that leaked corporate credentials from old third-party breaches remain active and usable on the corporate network."," Open Local Security Policy (""secpol.msc"") or use Active Directory Group Policy; navigate to ""Account Policies > Password Policy""; configure the Maximum password age counter to a secure value (such as 60 or 90 days) to force automatic password updates.",Network Security & Access Control,Logical Security Controls,CORE 2,,SECURITY
W17,802.11 wireless protocol: MIMO technologies,,other,30,0.6549576064774548,0.5571927374928577,0.5104574291775356,Slow file transfer speeds or erratic network performance on a device despite showing strong physical signal bars.,Ensure all physical external antennas on the access point are securely attached and oriented correctly (perpendicular to one another); update the client network card drivers to ensure the MIMO spatial stream logic functions correctly.,Wireless Networks,802.11 wireless protocol,CORE 1,NETWORKING,
W19,802.11 wireless protocol: MU-MIMO technologies,,other,30,0.6408777508312786,0.5850115754390157,0.4970283342947386,"Severe network sluggishness, buffering, or latency spikes occurring specifically when a high volume of client devices (e.g., in a classroom or stadium) attempt to connect to a single access point simultaneously.",Upgrade the legacy access point to an enterprise-grade hardware model supporting MU-MIMO; ensure client devices support the technology; segment heavy data clients across separate physical access points or bands.,Wireless Networks,802.11 wireless protocol,CORE 1,NETWORKING,
W13,802.11 wireless protocol: Channels,,other,31,0.7474714855736572,0.6274927154678788,0.2180350207857849,"Low data speeds, high latency, or intermittent dropouts caused by multiple neighboring routers broadcasting on the exact same or an overlapping channel (co-channel interference).","Run a wireless site survey; log into the wireless access point and change the channel configuration from ""Auto"" to a fixed, clean channel that has the least amount of detected traffic.",Wireless Networks,802.11 wireless protocol,CORE 1,NETWORKING,
W14,802.11 wireless protocol: Coverage/distance,,other,31,0.7369629968570133,0.6428995092806856,0.2087241294871854,"Low signal strength bars on client devices, sudden disconnection when moving a short distance from the access point, or a complete lack of connectivity in specific ""dead zones"" of a building.","Move the wireless access point to a central, elevated location away from thick concrete walls and metal surfaces; install a wireless range extender or transition to a mesh network to fill dead zones.",Wireless Networks,802.11 wireless protocol,CORE 1,NETWORKING,
W15,802.11 wireless protocol: Frequencies,,other,31,0.7401124282355885,0.6298230779984757,0.2357042298978677,"Inability of older legacy devices to discover a 5 GHz/6 GHz network, or modern high-bandwidth devices slowing down due to being forced onto a crowded 2.4 GHz band.","Verify client hardware specifications; implement a ""Band Steering"" configuration on the router to automatically push dual-band client devices onto the faster, less congested 5 GHz or 6 GHz frequencies.",Wireless Networks,802.11 wireless protocol,CORE 1,NETWORKING,
W16,802.11 wireless protocol: Licensing,,other,31,0.7533804487581566,0.6260128127949008,0.201310351560905,"Sudden, unpredictable drops in wireless performance caused by non-Wi-Fi physical electronics operating nearby (such as microwave ovens, baby monitors, or Bluetooth devices).",Identify and move non-Wi-Fi interferers away from the access point and client hardware; migrate high-priority corporate traffic over to the cleaner 5 GHz or 6 GHz bands where consumer appliance overlap is non-existent.,Wireless Networks,802.11 wireless protocol,CORE 1,NETWORKING,
W18,802.11 wireless protocol: Multipath propagation,,other,31,0.7256680870621073,0.6512025684575055,0.2221284363920331,"Intermittent signal degradation, packet corruption, or a ""ghosting"" effect on wireless data packet delivery in highly reflective environments like industrial warehouses.","Ensure the wireless system utilizes modern standards (802.11n or newer) that leverage MIMO to recombine multipath reflections into a stronger combined signal, rather than treating reflections as destructive interference.",Wireless Networks,802.11 wireless protocol,CORE 1,NETWORKING,
W20,802.11 wireless protocol: Standards,,other,31,0.7543262314922009,0.6141008777101745,0.2321035296551256,"A legacy laptop completely failing to connect to a brand new enterprise network, or a modern device underperforming due to backward-compatibility performance limitations.","Review the router's allowed standard modes (e.g., ensure it is set to ""Mixed Mode"" or ""Compatibility Mode"" if legacy clients must connect); upgrade the network interface card or install a modern USB Wi-Fi dongle on older client devices.",Wireless Networks,802.11 wireless protocol,CORE 1,NETWORKING,
W113,Antennas: Wi-Fi,,other,31,0.7416420423766045,0.6432390635707338,0.1902907987163447,"Laptop displays low signal or can no longer discover nearby wireless networks even when sitting next to the router, or experiencing intermittent dropping of local area network (LAN) associations.",Open the laptop chassis or display bezel; check the delicate main and auxiliary micro-coaxial cable connections mating to the internal wireless network interface card (NIC); re-seat the tiny gold connectors if they have vibrated loose.,Mobile Devices and Mobile Hardware,Laptop Hardware Components,CORE 1,MOBILE DEVICES,
W112,Antennas: SOHO networks,,other,32,0.8524874515407572,0.361288083635803,0.3778042688857739,"Unexplained wireless ""dead zones"" inside an office building, rapid drops in signal strength just a few feet away from the wireless router, or extremely low data transmission speeds.","Ensure all external omnidirectional antennas are physically securely screwed into their reverse polarity subminiature version A (RP-SMA) connectors; orient external antennas perpendicularly (one vertical, one horizontal) to maximize wave polarization alignment; swap low-gain factory antennas with aftermarket high-gain antennas to expand the wireless coverage radius.",Wireless Networks,802.11 Wireless Protocol,CORE 1,NETWORKING,
W120,"AP (Access Points), SOHO networks",,other,32,0.8455223325435548,0.3912170893378515,0.3633747021741136,"Users can connect locally to the router using an Ethernet cable but wireless devices are completely unable to find the service set identifier (SSID) name, or the system fails to assign local network configurations to wireless devices.",Power-cycle the integrated network hardware assembly; access the web configuration interface using the default gateway internet protocol (IP) address; navigate to wireless configurations to verify that the wireless radio broadcast flag is enabled; update the system firmware.,Network Infrastructure Services,Network Hardware Components,CORE 1,NETWORKING,
W23,A Records,,other,33,-0.325699590533089,0.8904745361332822,0.3177654437235013,"""Server not found"" or ""Site cannot be reached"" errors in web browsers, even though the target server can be successfully reached using its raw numerical IPv4 address.",Run nslookup or dig followed by the domain name to query the DNS server; log into the authoritative DNS zone management panel and verify that the host record is correctly spelled and pointing to the valid public IPv4 address. ,Network Infrastructure Services,DNS (Domain Name System) Records,CORE 1,NETWORKING,
W25,AAAA Records (Quad-A Records),,other,33,-0.3510769738174751,0.885192022641291,0.3052540605911478,"Client machines configured exclusively for IPv6 networks fail to connect to a website or network resource, while IPv4 clients connect without issue.",Execute “nslookup -type=aaaa [domain_name]” to verify if the record exists; check the authoritative DNS host configuration to ensure the exact 8-part hexadecimal IPv6 address is entered correctly without typos.,Network Infrastructure Services,DNS (Domain Name System) Records,CORE 1,NETWORKING,
W81,Addressing: IPv6 (Internet Protocol version 6),,other,33,-0.331251143971403,0.8796028029256704,0.3414258172765225,"Workstation cannot connect to modern IPv6-only web services, or local area network configurations show a ""Link-local IPv6 Address"" beginning with ""fe80::"" but lack a global routing address.","Check your network adapter properties to ensure the Internet Protocol Version 6 (TCP/IPv6) checkbox is enabled; run ""ipconfig /all"" to review active configurations; verify that your internet service provider (ISP) and local edge router have IPv6 routing protocols turned on.",Network Infrastructure and Media,IP Addressing (IPv6),CORE 1,NETWORKING,
W101,"AirDrop, troubleshooting",,other,34,0.9678909680355872,-0.1071267845161433,0.2274003650708715,"A user trying to send a file receives a ""No Devices Found"" error, or a neighboring Apple laptop or smartphone fails to appear in the active share window despite being held right next to the machine.","Verify that both Bluetooth and Wi-Fi radios are enabled on both devices; turn off Airplane Mode; check the target device's AirDrop receiving settings inside the Control Center to ensure it is configured to ""Everyone"" or ""Contacts Only"" instead of ""Receiving Off""; disable Personal Hotspot connections.",Mobile Devices and Mobile Hardware,Mobile Device Connectivity,CORE 1,HARDWARE & NETWORK TROUBLESHOOTING,
W102,Airplane mode,,other,34,0.9732675317567832,-0.0819325092842908,0.2145632204047062,"A smartphone, tablet, or slim laptop suddenly shows an airplane icon in the status bar and is completely unable to make phone calls, browse the web, or connect to nearby wireless accessories.",Swipe down to open the mobile device notification pane or quick settings menu; look for the illuminated airplane icon and tap it once to turn off Airplane Mode; wait a few seconds for the device radios to reconnect to local cellular towers and Wi-Fi networks.,Mobile Devices and Mobile Hardware,Mobile Device Configuration,CORE 1,MOBILE DEVICES,
W195,Automobile synchronization,,other,34,0.962870888883046,-0.0975394713220291,0.2517254513866087,"The vehicle's dashboard screen displays connection errors, contacts or media files fail to synchronize, or audio streams drop out intermittently while driving.","Access your smartphone settings menu, open the Bluetooth properties pane, locate the vehicle profile entry, and select an instruction to “Forget Device”; clear out old phone links inside the vehicle's media display options, and restart the pairing process from scratch to establish a clean data link.",Mobile Devices and Mobile Hardware,Mobile Device Connectivity,CORE 1,MOBILE DEVICES,
W162,Attacks: DDoS attacks,,other,35,-0.9034943858008676,0.3816670874448236,0.195008023393137,"External corporate web platforms become completely unreachable, local edge routers experience resource exhaustion, and network log analyzers show millions of incomplete connection requests originating from thousands of global IP addresses.",Coordinate with your Internet Service Provider (ISP) to reroute or block malicious connection traffic; configure an external cloud-based DDoS mitigation and scrubbing service (such as “Cloudflare”) to filter out malicious web payloads before they reach local firewalls.,Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W164,Attacks: DoS attacks,,other,35,-0.9154453456061222,0.3588950292470863,0.1820828854939988,"A local network host suddenly stops responding to legitimate traffic, local switch ports lock down, or web services experience severe response delays from a single source IP address.",Isolate the source IP address by reviewing active firewall connection tables; create a temporary packet filter rule line inside your network security equipment to explicitly set an instruction to “deny” or drop all incoming traffic packets from that specific host.,Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W169,Attacks: Zombies,,other,35,-0.9021697267570526,0.3713519187785463,0.2195165974194141,"Workstations slow down significantly during idle hours, network usage indicators spike abnormally without user action, and corporate IP addresses are added to global email spam blocklists.",Disconnect the suspicious computer from the Local Area Network (LAN); run an advanced offline malware scanner to locate and delete any Remote Access Trojans (RATs); patch the operating system vulnerabilities to prevent future automated network reinfections.,Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W107,"Ampersand (&&), double",,other,36,-0.8451520458859134,0.0326523600488851,-0.5335277337853139,"Multi-step command scripts or automated deployment routines halt abruptly midway, and the secondary commands fail to run because the initial command returned an unexpected error code.","Check the syntax of your combined command string (e.g., ""mkdir BackupFolder && copy c:\data\*.* c:\BackupFolder""); verify that the first command runs cleanly on its own before using the ""&&"" operator to link it to additional tasks.",Operating Systems Management,Command-Line Utilities,CORE 2,,OPERATING SYSTEMS
W108,"&& (double ampersand), Linux",,other,36,-0.8374206677751828,0.0022713063227211,-0.5465541751286468,"Scripted automation sequences fail to finish, or a combined command pipeline silently stops midway. For example, a target directory remains completely empty after running a build chain because the compilation stage failed, preventing the deployment stage from firing.","Manually run the first command alone, and immediately check its exit status by executing ""echo $""?. If the returned value is anything other than ""0"" (e.g., ""1"" or ""127""), troubleshoot the root error of that specific command before re-chaining it with the ""&&"" operator.",Operating Systems Management,Linux Command-Line Utilities,CORE 2,,OPERATING SYSTEMS
W55,Accounts: Lockout thresholds,,other,38,-0.8731971799259444,-0.1189714996181049,0.472622965214342,"A legitimate employee is locked out of their workstation after mistyping their password a few times, displaying an error stating: ""The referenced account is currently locked out and may not be logged on to.""","An administrator must log in and open ""secpol.msc"" (Local Security Policy); navigate to ""Account Policies > Account Lockout Policy"" to adjust the Account lockout threshold value (e.g., setting it to 5 or 10 attempts); manually unlock the user's account properties within active management tools.",Network Security & Access Control,Logical Security Controls,CORE 2,,SECURITY
W105,Alphanumeric strings,,other,38,-0.8748518724686549,-0.1370731281764221,0.4645913890398945,Input verification systems reject an authentication entry or software registration setup because the string lacks characters from one of the required letter or number groups.,"Check the password complexity rules defined by your security team; ensure character input strings include a combination of capital letters, lowercase letters, and numbers to satisfy compliance checks.",Network Security & Access Control,User Account Management,CORE 2,,SECURITY
W160,Attacks: Brute-force attacks,,other,38,-0.864107955714186,-0.1239621785250326,0.4878020286620158,"Security event logs fill with thousands of failed login attempts for a single user account occurring within a short timeframe, causing severe local server processor overhead.","Open the Local Security Policy window using the command “secpol.msc”, navigate to “Account Lockout Policy”, and configure the “Account lockout threshold” to lock profiles automatically after 3 or 5 consecutive failed login attempts.",Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W161,Attacks: Cryptanalysis attacks,,other,38,-0.8813415734869184,-0.1153735373003487,0.4581767974640441,Sensitive company data transmitted across Wide Area Networks (WAN) is captured and read by unauthorized third parties despite being processed through legacy encryption wrappers.,"Deprecate legacy, broken cryptographic protocols across all endpoints; mandate the use of the Advanced Encryption Standard (AES) with 256-bit key structures and ensure data in transit utilizes secure Transport Layer Security (TLS 1.3) protocols.",Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W163,Attacks: Dictionary attacks,,other,38,-0.8666796228070726,-0.1490354219643697,0.4760828440627666,User accounts are compromised unexpectedly fast by attackers without triggering complex mathematical calculations on authentication servers.,"Use Group Policy Objects (GPOs) to activate password complexity parameters that block standard vocabulary terms; instruct users to create long passphrases instead of individual words, and mandate Multi-Factor Authentication (MFA) across all profiles.",Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W166,Attacks: Password cracking,,other,38,-0.8684787673543689,-0.1041861450980731,0.4846543900804361,"Security audits discover weak or stale user credentials being used across multiple separate endpoints, allowing attackers to escalate privileges across internal network domains.","Enforce secure password hashing algorithms (like “bcrypt” or “Argon2”) across internal databases; require users to create long, complex passwords; implement Multi-Factor Authentication (MFA) to protect accounts even if the password hash is leaked and cracked.",Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W167,Attacks: Spoofing attacks,,other,38,-0.8833600141011007,-0.1356308136593085,0.4486416920811275,"Local routers forward traffic to rogue network nodes, or workstations establish unauthenticated connections with external servers masquerading as internal corporate assets.",Turn on security verification protocols like “Dynamic ARP Inspection (DAI)” and “IP Source Guard” on all network switches to block modified packets from moving across local network segments.,Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W168,Attacks: Zero-day attacks,,other,38,-0.8572492955377455,-0.1384955211475022,0.4959260387619518,Fully updated enterprise computer systems suffer data breaches or system file modifications without generating alerts in standard signature-based antivirus software.,Implement advanced heuristic or behavioral-based Endpoint Detection and Response (EDR) agents to detect abnormal program activity; use strict network segmentation controls to isolate critical data assets from standard user zones.,Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W42,Accessories: IP (Ingress Protection) ratings,,other,39,-0.4882527276533434,0.3002220183258398,0.8194364000039472,"Internal corrosion on circuit boards, touch digitizers failing, or fog visible behind camera lenses following short contact with water or dusty work sites.","If a device suffers fluid exposure beyond its rated IP (Ingress Protection) threshold, power it down immediately; do not connect a charging cable; dry the chassis exterior with a lint-free towel and allow it to dry completely in a low-humidity area before powering it back on.",Mobile Devices and Mobile Hardware,Mobile Device Protection,CORE 1,MOBILE DEVICES,
W7,"30-second trick (hard reset), motherboards",,other,40,0.2099328320426398,0.5977811281116012,-0.7736833518334088,"System completely non-responsive, power status LEDs illuminate on the motherboard but the computer fails to POST, or the cooling fans spin up continuously while the display remains completely black.",Completely shut down the device; disconnect the main physical AC power cord; remove the internal laptop/desktop battery pack; press and firmly hold down the physical system power button continuously for 30 full seconds; reconnect power and attempt to boot.,"Motherboards, RAM, and CPU Diagnostics",Motherboards,CORE 1,HARDWARE & NETWORK TROUBLESHOOTING,
W116,Antistatic bags,,other,40,0.1824045724118631,0.5960977504691513,-0.7819181823239966,"Always place delicate bare circuit boards directly inside a conductive or dissipative antistatic bag immediately upon extraction from a computer chassis; never rest bare components on the exterior surface of an antistatic bag, as the outer layer can accumulate static charge.","Always place delicate bare circuit boards directly inside a conductive or dissipative antistatic bag immediately upon extraction from a computer chassis; never rest bare components on the exterior surface of an antistatic bag, as the outer layer can accumulate static charge.",Network Infrastructure and Operational Procedures,Physical Environmental Safety,CORE 2,,OPERATIONAL PROCEDURES
