node_id,word,definition,cluster,x,y,z,ERROR SYMPTOMS,TROUBLESHOOTING,PRIMARY CATEGORY,SUB CATEGORY,CORE,CORE 1: DOMAIN,CORE 2: DOMAIN
W535,Control Panel: Mail,,71,-0.31223214734362337,0.6168448868525901,-0.7225049977190506,"Outlook fails to connect to the mail server, or the profile is corrupted.","Open the “Mail” applet in the Control Panel, click “Show Profiles”, and create a new profile to see if the connection issues persist.",Operating Systems,Application Support,CORE 2,,OPERATING SYSTEMS
W810,Edge (MS): Settings,,71,-0.3471261723887025,0.5968606284980246,-0.7233676869972226,"Corporate web applications fail to load properly, insecure or malicious third-party browser helper objects run automatically, or user session credentials clear continuously due to misconfigured browser flags.","Navigate to the upper right corner interface inside Edge, click the three horizontal dots icon, choose Settings, select Privacy, search, and services, and modify active parameters or deploy custom administrative policies via Active Directory (AD) Group Policy Objects (GPO).",Software,Client Applications,CORE 2,,OPERATING SYSTEMS
W826,"Email: Mail, Control Panel",,71,-0.33053708983028396,0.6299875804485146,-0.7027523608833719,"An application like Microsoft Outlook hangs on a loading screen splash interface, crashes during user profile reads, or refuses to open an archive folder container.","Initialize the Windows Run dialog box, execute the command control mlcfg32.cpl or search for the item labeled Mail (Microsoft Outlook) in the Control Panel, click the button marked Show Profiles, add a clean, uncorrupted user environment test profile, and set it to load by default.",Operating System,Configuration Utilities,CORE 2,,OPERATING SYSTEMS
W1002,Gpresult command,,71,-0.3176034186816129,0.600738388016547,-0.7336494105531828,"Users are unable to access folders or settings, and it is unclear which group policy is blocking the access.","Open an elevated Command Prompt and execute “gpresult /r” to generate a summary report of all applied policies, or “gpresult /h report.html” to generate a detailed HTML report for easier analysis.",Operating System,Command-Line Tools,CORE 2,,OPERATING SYSTEMS
W1011,Group Policy Editor,,71,-0.3556865677886439,0.6094755416520083,-0.7085383755469602,"Administrators are unable to change system-level policies, or specific system settings are greyed out and cannot be modified.","Press “Windows + R”, type “gpedit.msc”, and press enter to launch the editor; ensure you are running as an administrator to apply changes to the local machine configuration.",Operating System,System Configuration,CORE 2,,OPERATING SYSTEMS
W1065,"Hives, registry",,71,-0.3112216247596665,0.6277993220257435,-0.7134487448625657,"System fails to boot, configuration settings are lost after a restart, or “Registry Corruption” errors appear during OS operation.","Use the “System File Checker” (“sfc /scannow”) to repair system files, or boot into the “Recovery Environment” and use the “System Restore” feature to roll back to a previously working registry backup.",Operating System,System Configuration,CORE 2,,OPERATING SYSTEMS
W1157,"Internet Options, Control Panel",,71,-0.3381408206977356,0.5902450601440317,-0.7329880997352074,"Secure connection protocols reject local requests, web scripts crash browser applications, or proxy changes remain unapplied.","Input the configuration shortcut string command “inetcpl.cpl” into a Run box tool prompt to instantly launch the “Internet Properties” configuration dashboard window panel, review configurations, and adjust policies.",Operating System,System Configuration Utilities,CORE 2,,OPERATING SYSTEMS
W1310,Local Security Editor,,71,-0.34476386879431636,0.6278583307793129,-0.6978049808112512,"Systems operate under weak, non-compliant security rules, or user account logons fail to enforce necessary lockout thresholds.","Launch the administrative configuration applet interface directly by executing the command ""secpol.msc"" inside an elevated Run prompt container window, navigate to the appropriate security policy tree structure, and adjust compliance settings.",Operating System,System Configuration Utilities,CORE 2,,OPERATING SYSTEMS
W1311,Local Users and Groups,,71,-0.30586213515334254,0.610637577492307,-0.7304588306220724,"Staff accounts lose access permissions to local resources, or new personnel accounts are missing from the workstation.","Open the management module container window by executing the command ""lusrmgr.msc"" within a Run prompt dialog box, click onto the ""Users"" or ""Groups"" directory folder node, adjust account parameters, or check if the target account profile is marked as ""Account is disabled"".",Operating System,System Configuration Utilities,CORE 2,,OPERATING SYSTEMS
W1384,"Mail, Control Panel",,71,-0.3579372491670758,0.5967245305172157,-0.7181927041802327,"Microsoft Outlook refuses to open, crashes during profile loading phases, or fails to link with updated exchange mailbox endpoints.","Open the Windows “Control Panel”, search for and click on “Mail (Microsoft Outlook)”. In the applet menu, click “Show Profiles”, select “Add”, configure a clean email profile name, input user connection credentials, and check the option labeled “Always use this profile” to bypass the broken user environment configuration.",Operating Systems,Microsoft Windows Control Panel Utilities,CORE 2,,OPERATING SYSTEMS
W1477,MS OS (Microsoft Operating System): Certificate Manager,,71,-0.320120091056158,0.6360530954335197,-0.7021108082714828,"Web browsers issue warning pages stating “Your connection is not private” due to an untrusted root authority, encrypted local file system (EFS) files become unreadable because their user keys are missing, or security updates fail validation checks.","Launch the dedicated user credential and trust management interface by opening the Run command console and executing the instruction “certmgr.msc” (for current user) or “certlm.msc” (for local machine console), locate the folder named “Trusted Root Certification Authorities”, right-click “Certificates”, choose “All Tasks > Import”, browse to the valid original equipment manufacturer (OEM) or enterprise root certificate file, and complete the validation wizard to re-establish a trusted baseline.",Operating Systems,Microsoft Windows Administrative Tools,CORE 2,,OPERATING SYSTEMS
W1482,MS OS (Microsoft Operating System): Group Policy Editor,,71,-0.3223505164280991,0.5911001839920154,-0.7393853643690438,"Client desktop environments fall out of corporate security alignment parameters, users run unauthorized system utilities or browser add-ons, or security configurations shift back to insecure defaults after local user changes.","Open the centralized system configuration group manager console by executing the instruction command “gpedit.msc”, navigate through the management tree path “Computer Configuration > Windows Settings > Security Settings”, adjust the desired policy settings (such as setting an automated lock screen timeout interval), and force immediate system deployment across the system node by executing the console command “gpupdate /force” within an elevated terminal window.",Operating Systems,Microsoft Windows Administrative Tools,CORE 2,,OPERATING SYSTEMS
W1484,MS OS (Microsoft Operating System): Local Users and Groups,,71,-0.3588068998772468,0.6176205580520447,-0.6998588821126446,"A local user account can access high-privilege system resources without proper security authorization, or a standard employee account cannot perform basic tasks because it was accidentally dropped from the necessary group privilege profile.","Initialize the user directory settings tree layout by typing the operational command line syntax “lusrmgr.msc” into the Run terminal prompt, select the “Groups” directory folder object, double-click the group profile labeled “Administrators”, verify the active account membership roster, click the “Add” button to incorporate verified secure domain user accounts, or select an unauthorized profile row and click “Remove” to maintain least-privilege security controls.",Operating Systems,Microsoft Windows Administrative Tools,CORE 2,,OPERATING SYSTEMS
W1488,MS OS (Microsoft Operating System): registry hives,,71,-0.30132821062673854,0.6247381613067152,-0.7203495951880536,"The operating system crashes with an unbootable blue-screen system error code stating “Registry File Failure”, or central configuration preferences yield access errors because master hive structures are corrupted on the drive.","Boot the target client host computer into the Windows Recovery Environment (WinRE), launch the terminal Command Prompt shell interface, navigate paths to the folder location configuration “C:\Windows\System32\config”, check directory assets for database corruption issues, copy clean file backups from the “RegBack” directory cache folder array into the active config root layout path, and restart the system hardware.",Operating Systems,Microsoft Windows Administrative Tools,CORE 2,,OPERATING SYSTEMS
W1545,Net command,,71,-0.3498400820913564,0.5861218370132413,-0.7308030576964879,"An administrator cannot map a network drive from the CLI, or a background service refuses to start using standard graphical tools.","Open an elevated Command Prompt and use specific sub-commands; for example, use “net use Z: \\Server\Share” to map a network drive or “net start servicename” to manually launch a stalled system service.",Operating Systems,Microsoft Windows Administrative Tools,CORE 2,,OPERATING SYSTEMS
W1953,"Privacy section, Settings",,71,-0.33679894217643475,0.6368558719918073,-0.6935279885184082,"Applications crashing when attempting to access the camera or microphone, or unexpected data collection alerts.","Navigate to ""Settings > Privacy & security,"" review permissions for each category, and toggle the access switches to the desired state for individual applications.",Software/OS,Operating System Settings,CORE 2,,Operating Systems
W2115,Registry hives,,71,-0.3057497175573546,0.6006915974812629,-0.7387061086311704,"Windows encounters a fatal boot failure stating 'The registry cannot load the hive', or structural files become unreadable resulting in critical setting resets.","Boot into Windows RE, select command prompt, navigate to 'C:\Windows\System32\config', copy corrupted files to a fallback, and copy automated shadow save duplicates to the config path.",Operating Systems,Operating System Structure,CORE 2,,OPERATING SYSTEMS
W2339,Settings: Accounts section,,71,-0.3660554399574231,0.6021833149041842,-0.7094918393671528,"Unable to change the user password, or account synchronization with cloud services is failing.","Navigate to “Settings > Accounts”, verify the user’s sign-in status, and check if account syncing is enabled and correctly authenticated.",Operating Systems,User Account Management,CORE 2,,OPERATING SYSTEMS
W2767,User accounts,,71,-0.3076331672524847,0.637523286173355,-0.7063468652106637,"Access Denied errors when attempting to modify system files, inability to install software, or failure to log in due to corrupted profile data or locked account status.","Open the “Computer Management” console or “Control Panel > User Accounts” to verify account status. If locked, use the “net user [username] /active:yes” command in an elevated terminal. If the profile is corrupted, rename the local profile folder in “C:\Users” and allow the OS to recreate the registry profile entry upon the next login.",Operating Systems,User and Group Management,CORE 2,,OPERATING SYSTEMS
W2768,"User accounts: Accounts section, Settings",,71,-0.332742197572693,0.5828009743569014,-0.7413674218922363,"Inability to change account passwords, failure to sync browser data or preferences between devices, or difficulty linking a Microsoft account for cloud-based services.","Navigate to “Settings > Accounts”. Check “Sync your settings” to ensure proper cloud communication. If sign-in options are failing, remove and re-add the specific biometric or PIN (Personal Identification Number) credential under “Sign-in options”.",Operating Systems,User and Group Management,CORE 2,,OPERATING SYSTEMS
W2776,"User accounts: User Accounts, Control Panel",,71,-0.3556246643766498,0.6282627869292755,-0.6919660169739947,Inability to access account management tools due to corruption in the Control Panel applet or missing system permissions.,Run “control userpasswords2” or “netplwiz” in the “Run” command box to access the advanced user account management interface if the standard Control Panel link is unresponsive.,Operating Systems,User and Group Management,CORE 2,,OPERATING SYSTEMS
W126,Apple: iOS,,72,-0.3639908988627258,0.8915347045829187,-0.2695857861040759,"Core software applications crashing instantly upon opening, touch interface lag, or cellular/Wi-Fi connection options dropping due to baseband system software mismatches.",Force-restart the device; navigate to Settings > General > Software Update to download system image adjustments; backup all user configurations and perform an installation restore using iCloud or Finder on a computer workstation.,Operating Systems Management,Mobile Operating Systems,CORE 2,,OPERATING SYSTEMS
W1169,iOS,,72,-0.3765717171094972,0.8840872596326119,-0.276737166330262,"Apps crashing on launch, failure to update the OS, or device boot loops during startup.","Perform a “Force Restart” by pressing and releasing specific button combinations, verify sufficient storage space for updates, or connect to a computer with iTunes/Finder to perform a recovery mode restore if the OS is corrupted.",Operating System,Mobile OS,CORE 2,,OPERATING SYSTEMS
W1198,Jailbreaking,,72,-0.37014952775386806,0.8930229313776776,-0.25592844925331804,"Unstable system performance, frequent random application crashes, inability to perform standard OS (Operating System) updates, increased vulnerability to malware, and potential voiding of the device’s hardware warranty.","To revert a device to a secure, factory-authorized state, connect the device to a computer, use iTunes or Finder to perform a full “Restore” to the latest official firmware, which wipes all user data and overwrites the modified system partitions.",Security,Mobile Device Security,CORE 2,,SECURITY
W1407,MAM (Mobile Application Management),,72,-0.3589859974446293,0.8895932405677669,-0.28240559480085314,"Enterprise-provisioned office applications failing to launch on personal smartphones, software policy update loops failing across specific work groups, or enterprise document content restriction errors when attempting to transfer text into non-corporate applications.","Launch the mobile device's settings menu, ensure the centralized endpoint software client profile is checked as authenticated, update the targeted software package via the enterprise app catalog portal, and check the enterprise server console profile settings to verify data-sharing profiles align properly.",Operational Safety & Data Defense,Mobile Infrastructure Device Management,CORE 2,,SECURITY
W1419,Managing: macOS (OS X),,72,-0.38748180654995873,0.8825638005222737,-0.26634373955559837,"Multiple client platforms developing divergent security profiles, configuration settings drifts across remote teams, and local users running unvetted software applications that violate company compliance.","Implement an official Apple-approved Mobile Device Management (MDM) profile architecture, configure configuration profiles utilizing automated configuration management servers, run automated application compliance checks, and enforce secure disk encryption requirements across all deployed endpoints.",Operating Systems,Mac Operating Systems Management,CORE 2,,OPERATING SYSTEMS
W1420,Managing: MAM,,72,-0.35453492746406134,0.8985613801130254,-0.2586357117209992,"Corporate data elements leaking out into personal communication applications, corporate applications failing to receive remote configuration payloads, or security validation exceptions on personal endpoints.","Open the corporate app management console panel, review the data protection policy settings, ensure copy/paste isolation parameters between personal and corporate containers are active, and push a software package refresh to the target application container.",Operational Safety & Data Defense,Mobile Infrastructure Device Management,CORE 2,,SECURITY
W1464,Mobile devices: Jailbreaking,,72,-0.37297218301680807,0.8810838865624269,-0.29083145554723855,"System instability, inability to receive official OS updates, security vulnerabilities, or apps refusing to run.","Perform a factory restore to return the device to its original, locked state; this is the only reliable way to remove a jailbreak and ensure the device is secure.",Operational Procedures,Mobile Device Security,CORE 2,,SECURITY
W1469,Mobile devices: Rooting,,72,-0.3824928393938988,0.8899212996276195,-0.24847395896045463,"Increased security risk, system instability, or bricking the device.","To remove root, re-flash the original stock firmware provided by the manufacturer; ensure you have a backup, as this will wipe all data.",Operational Procedures,Mobile Device Security,CORE 2,,SECURITY
W1705,"OS (Operating Systems): iOS, jailbreaking",,72,-0.3460848139102557,0.8960219298132492,-0.2781546384197906,System instability; security vulnerabilities; inability to perform standard OS updates; “bricked” device.,Use “iTunes” or “Finder” to put the device into “DFU” (Device Firmware Update) mode and perform a factory restore to return the device to the original stock firmware.,Operating Systems,Mobile Devices,CORE 2,,OPERATING SYSTEMS
W2186,Rooting,,72,-0.3922728144204258,0.8763041925160772,-0.2796658742954239,"Enterprise mobile monitoring apps flags a mobile asset as 'Non-Compliant,' or mobile banking utility software packages refuse to run, displaying corporate device compromise alerts.","To re-establish standard enterprise security parameters, attach the phone to an administrator workstation, use specialized device flashing software utilities to wipe the modified device storage partition completely, and flash the factory-certified OEM (Original Equipment Manufacturer) stock firmware file onto the asset to seal security holes.",Operating Systems,Mobile Device Security,CORE 2,,SECURITY
W2388,Smartphone OS,,72,-0.361046227245623,0.9000398917224921,-0.2440774776579491,"The handheld terminal locks up completely on boot, runs application loops with chronic memory exception flags, or drops critical wireless and cellular carrier interfaces repeatedly.","Use the integrated settings framework matrix panels to check software update baselines, initiate a localized soft reboot sequence to clear temporary cache arrays, or attach the device to an administrator console terminal to apply manual factory firmware updates.",Operating Systems,Mobile Operating Systems,CORE 2,,OPERATING SYSTEMS
W2390,Smartphone OS: iOS,,72,-0.35826419651716546,0.8849631541008003,-0.29746761399835253,"Corporate endpoint management systems flag an encryption token conflict, application software updates fail to download over the App Store infrastructure link, or the asset is flagged for running unauthorized jailbreaking software changes.","Launch the system interface application suite by clicking “Settings > General > Software Update”, trigger outstanding security patch installations, or connect the physical hardware device directly to an Apple workstation terminal to run an official system restore via Apple Configurator.",Operating Systems,Mobile Operating Systems,CORE 2,,OPERATING SYSTEMS
W2548,Tablet OS: iOS,,72,-0.39671115716998767,0.8820691603137927,-0.2541146477481567,"The device becomes stuck in a ""Boot Loop"" after an update, or apps fail to launch.",Connect the device to a computer and use iTunes or “Finder” to perform an “Update” or “Restore” (which reinstalls the system software).,Operating Systems,Mobile Operating Systems,CORE 2,,OPERATING SYSTEMS
W2747,Updating: Mobile Devices,,72,-0.3406277219708811,0.9027761626420381,-0.26261750739477535,"The mobile device exhibits vulnerability to public security exploits, operating system features crash unexpectedly, or newer apps downloaded from the store fail to install due to minimum OS requirements.","Connect the mobile device to a stable Wi-Fi network and plug it into a power source. On Android, navigate to ""Settings > System > System update"" and check for updates. On iOS, navigate to ""Settings > General > Software Update"", select the available update, and tap ""Download and Install"".",Operating Systems,Mobile OS Security and OS Features,CORE 2,,OPERATING SYSTEMS
W346,Chkdsk command,,73,-0.5131637984452645,-0.6374631203411368,-0.5747205287530358,"Windows reporting disk corruption, slow file access, or ""Bad sectors"" warnings.",Run “chkdsk C: /f /r” from an elevated Command Prompt to fix file system errors and attempt to recover data from bad sectors.,Operating Systems,System Maintenance,CORE 2,,OPERATING SYSTEMS TROUBLESHOOTING
W396,Command line: Dd command,,73,-0.501592138418247,-0.6421187055377368,-0.5797317437190682,"Data loss, corruption of the target drive, or the operation hanging indefinitely.","Double-check the 'if' (input file) and 'of' (output file) paths before executing, ensure the drive is unmounted, and monitor progress using the 'status=progress' flag.",Operating Systems,Command Line Interface (CLI),CORE 2,,OPERATING SYSTEMS
W398,Command line: Format command,,73,-0.5140094884346269,-0.6453182684382972,-0.5651181984496435,"Drive is not formatted' errors, file system corruption, or inability to access a partition.","Use the 'format' command with caution, ensuring the correct drive letter is specified, and use the '/fs' switch to define the file system (e.g., NTFS or FAT32).",Operating Systems,Disk Management,CORE 2,,OPERATING SYSTEMS
W608,Dd command,,73,-0.5116868628389917,-0.6304583294214391,-0.5836941401634244,Data corruption or accidental deletion if the wrong target device is specified.,Double-check the command syntax (especially the “if” and “of” parameters) and verify the target device identifier before execution.,Operating Systems,CLI,CORE 2,,OPERATING SYSTEMS
W635,Df command,,73,-0.4978340697730752,-0.6515409381395205,-0.5724121285415347,"System ""disk full"" error.",Run “df -h” to view partition usage in a human-readable format and identify which partition is full.,Operating Systems,CLI,CORE 2,,OPERATING SYSTEMS
W673,Disk Cleanup,,73,-0.5238266384059118,-0.6357074853385538,-0.5669935149372475,"“Low Disk Space” notifications, slow system performance, or sluggish file system operations.","Type “Disk Cleanup” in the search bar, select the drive to clean, check the file categories to remove (e.g., Temporary Files), and click “OK”.",Operating Systems,Disk Management,CORE 2,,OPERATING SYSTEMS
W675,"Disk Utility, macOS",,73,-0.4985860191028576,-0.6354544993837513,-0.5895842270347053,"Disk permissions errors, file system corruption (reported by “First Aid”), or the need to erase/format a partition for a clean install.","Open “Disk Utility” from “Applications > Utilities”, select the drive on the left, and use the “First Aid” button to check and repair disk errors.",Operating Systems,Disk Maintenance,CORE 2,,OPERATING SYSTEMS
W702,.dmg files,,73,-0.5080680823173246,-0.654554402454493,-0.5598440478899798,Inability to open software or “corrupted file” errors when trying to install an application.,"Double-click the file to mount it as a virtual drive, then drag the application into the “Applications” folder. If the file is corrupt, re-download the original image.",Operating Systems,macOS File Systems,CORE 2,,OPERATING SYSTEMS
W723,Disk Management: Disk Cleanup,,73,-0.5222043618723109,-0.6246000061994073,-0.5806698172776273,“Low Disk Space” warning notifications or system performance degradation due to a nearly full system volume.,"Type “Disk Cleanup” in the search bar, select the target drive, choose the file categories to delete (e.g., “Temporary files”), and click “OK”. For system files, click “Clean up system files” to remove older Windows Update leftovers.",Operating Systems,Disk Maintenance,CORE 2,,OPERATING SYSTEMS
W772,Drives: Chkdsk command,,73,-0.4892452657290356,-0.6497984168397835,-0.5817225175581879,"Operating system files reporting corrupt data metadata, unexpected file system structural crashes, or the computer automatically triggering a disk check upon booting up.","Open an elevated Command Prompt with administrative privileges and execute the command chkdsk C: /f /r to automatically locate, unmount the volume, fix file system errors, and recover readable information from bad storage blocks.",Operating System,Command-Line Tools,CORE 2,,OPERATING SYSTEMS
W925,File system commands,,73,-0.524684465488542,-0.6440146480519822,-0.5567327408815513,"Disk errors, volume corruption, or inability to format partitions.","Open the command prompt as an “Administrator”, and execute diagnostic utilities like “chkdsk” (Check Disk) or management commands to repair or modify storage structures.",Operating System,Storage Management,CORE 2,,OPERATING SYSTEMS
W931,File systems: macOS (OS X),,73,-0.5062099295128203,-0.6250398129542731,-0.5942026081099888,Drive read errors in Windows or inability to partition the drive correctly.,Use “Disk Utility” on macOS to repair the file system or reformat the drive to a cross-compatible format like exFAT if it needs to be used on both Windows and macOS.,Operating System,Configuration,CORE 2,,OPERATING SYSTEMS
W938,Files: Del command,,73,-0.4958101719380576,-0.6605640946280296,-0.5637617850573109,"Attempts to clean out stale file blocks fail with command prompt alerts specifying ""Could Not Find [File Path]"" or ""The file is in use by another process.""","Run an administrative command shell window, shut down conflicting background tasks using the Task Manager utility if necessary, and use the command “del /f filename.txt” to force the deletion of read-only files.",Operating System,Command-Line Tools,CORE 2,,OPERATING SYSTEMS
W940,Files: .dmg files,,73,-0.5318200529418107,-0.6265651281520277,-0.5697223635006816,"The OS displays a mounting error stating ""no mountable file systems"" or a localized application installation file fails to open due to corrupt image geometry.","Double-click the target archive to trigger the built-in DiskImageMounter utility interface tool, check download file integrity via cryptographic hash validation, or use the macOS terminal utility tool command “hdiutil attach filename.dmg” to diagnose hardware block attachment failures.",Operating System,Mac OS (Operating System) Management,CORE 2,,OPERATING SYSTEMS
W962,"FileVault, macOS",,73,-0.4878620757689042,-0.6401893943594478,-0.5934207060561161,"A local user loses access to their account profile credentials, rendering the encrypted drive volume locked and inaccessible upon system boot.","Reboot the Mac machine, enter the local FileVault Recovery Key string generated during initial security initialization setup into the prompt interface box to unlock block device access, and navigate to the System Settings applet pane to reset user access parameters.",Security,Data Security Controls,CORE 2,,SECURITY
W1027,Hard drives: Disk cleanups,,73,-0.5162627654451041,-0.655841332768372,-0.5507675582744311,"Low disk space warnings, system performance degradation, or an inability to install necessary software updates.","Type “Disk Cleanup” in the search bar, select the drive, choose the categories of files to delete (e.g., “Temporary Internet Files”, “Windows Update Cleanup”), and click “OK” to reclaim disk space.",Operating System,File System Maintenance,CORE 2,,OPERATING SYSTEMS
W1269,Linux: Df command,,73,-0.5199321715495672,-0.617362979114632,-0.5903672492664696,"Applications crash out with ""No space left on device"" database warnings, while file operations are blocked.","Execute the checking command appending the human-readable parameter flag as ""df -h"" to view storage allocations in gigabytes and megabytes, locate the specific partition showing 100% disk usage, and purge old temporary files.",Operating System,Linux Command Line,CORE 2,,OPERATING SYSTEMS
W1357,macOS (OS X): Disk Utility,,73,-0.48406641360836405,-0.6591495262920877,-0.5755011808895382,"Connected external storage volumes fail to mount automatically, read/write errors are thrown by the file system, or a volume shows up as unallocated space.","Open Finder, navigate to “Applications > Utilities”, and execute “Disk Utility”. Select the malfunctioning volume from the left-hand sidebar, click the “First Aid” button on the top menu bar, and click “Run” to scan and automatically fix catalog file corruption and invalid block allocations.",Operating Systems,Mac Operating Systems,CORE 2,,OPERATING SYSTEMS
W1358,macOS (OS X): .dmg files,,73,-0.5345673084141259,-0.6364686173294692,-0.556008535842383,"Double-clicking a setup file produces a ""disk image not recognized"" or ""codec/checksum verification failed"" error message, causing the installation volume to fail to mount.","Open the ""Terminal"" application and execute the command “hdiutil verify [filename].dmg” to see if the file is corrupted. If the verification fails, delete the file and clear the browser cache, then download a new copy over a stable connection.",Operating Systems,Mac Operating Systems,CORE 2,,OPERATING SYSTEMS
W1361,macOS (OS X): file systems,,73,-0.4958966751383799,-0.6266037633638532,-0.6012106214339168,"Severe disk performance drops, sudden system crashes, folders randomly turning invisible, or file write operations returning an ""I/O (Input/Output) Error"".","Boot into macOS Recovery using “Command (⌘) + R”, open “Disk Utility”, click on the top-level system drive container, and run “First Aid” to fix corrupted directory structures, catalog trees, and B-tree file attributes.",Operating Systems,Mac Operating Systems,CORE 2,,OPERATING SYSTEMS
W1362,macOS (OS X): FileVault,,73,-0.5011392746647616,-0.6653780468761193,-0.5532914983295851,"Disk read slowdowns during system booting, users forgetting their login credentials and getting entirely locked out, or deployment failure due to an unlinked recovery key.","If a password is lost, use the institutional master recovery key or the personal Apple ID recovery token recorded during initial setup at the boot screen interface to reset the user password and unlock access to the volume.",Network Security & Access Control,Logical Security Controls,CORE 2,,SECURITY
W1369,macOS (OS X): maintenance,,73,-0.5338196635006162,-0.6170795064157557,-0.5781431047948045,"The operating system responds sluggishly over extended periods, temporary scratch memory fills up completely, or applications take a long time to open up.","Boot the Mac in Safe Mode by holding down the ""Shift"" key during a cold boot (on Intel devices) or holding down the power button until startup options appear (on Apple Silicon devices) to execute automated file system checks, clear dynamic kernel caches, and remove font cache artifacts.",Operating Systems,Mac Operating Systems,CORE 2,,OPERATING SYSTEMS
W2182,Rm command,,73,-0.47893281874995725,-0.6492686129123846,-0.5908245284439778,"A system administrator mistakenly attempts to remove file items and receives a terminal warning stating 'rm: cannot remove 'system_log': Permission denied,' or an accidental parameter error permanently deletes operational user data directories.","Precede the deletion instruction string with the command “sudo” (e.g., “sudo rm filename.txt”) to acquire elevated root user permissions; if you need to clear an entire directory container along with its internal folders, incorporate the recursive and forced arguments together by typing “rm -rf [directory_name]”, exercising extreme caution to prevent sweeping unintended core system files.",Operating Systems,Command-Line Interface Utilities,CORE 2,,OPERATING SYSTEMS
W2348,Settings: Storage section,,73,-0.5274597523717792,-0.6512051383310887,-0.5456354803704475,"System is running low on disk space, or temporary files are accumulating.","Navigate to “Settings > System > Storage”, turn on “Storage Sense” to automate the deletion of junk files, or click “Cleanup recommendations” to reclaim space manually.",Operating Systems,OS Maintenance,CORE 2,,OPERATING SYSTEMS
W2489,Storage drives: chkdsk command,,73,-0.5116208403520713,-0.6146053301821406,-0.6004201893916812,"The OS reports ""File system errors"" or the drive suddenly becomes read-only.",Open the command prompt as an administrator and execute the command “chkdsk C: /f /r” to locate and fix logical file system errors and recover readable information from bad sectors.,Operating Systems,OS Maintenance,CORE 2,,OPERATING SYSTEMS
W2508,"Storage section, Settings",,73,-0.48482314801411663,-0.6676196422690525,-0.5650048923737074,"The system reports ""Low disk space"" warnings.","Navigate to “Settings > System > Storage”, identify which categories (like “Temporary files”) are consuming the most space, and use the built-in “Cleanup recommendations” to free up space.",Operating Systems,OS Features,CORE 2,,OPERATING SYSTEMS
W33,"Access: Printers/multifunction devices, sharing",,74,0.7194669573635848,0.14587026647829238,0.6790354649203071,"Remote client computers receive ""Printer Offline"" or ""Connect to Printer Access Denied"" errors when attempting to connect to a shared network print queue.","Verify that the host computer remains powered on and connected to the network; open Printer Properties, navigate to the ""Sharing"" tab, and verify that sharing options are active; check the ""Security"" tab permissions to ensure the ""Everyone"" group or specific network users hold ""Print"" rights.",Peripherals and Hardware,Printer Sharing and Management,CORE 1,HARDWARE,
W1309,Local printers,,74,0.7212730348673212,0.16015239961797256,0.6738816053802696,"Applications report ""Printer offline"" statuses, document tasks stall inside the local print queue, or physical devices do not respond to print commands.","Unplug and reseat the physical connection cable ends, launch the administrative utility console by typing ""control printers"" inside the Run box tool interface, right-click the target printer icon object to confirm it is not set to ""Use Printer Offline"", and clear stuck documents from the local print spooler workspace.",Hardware,Output Devices Configuration,CORE 1,HARDWARE,
W1502,Multifunction device/printers: access,,74,0.7095840996087224,0.14869389783528653,0.6887528804506213,"A user attempts to send a print job and receives an “Access Denied” or “Permission Required” prompt, or an unauthorized user successfully prints sensitive documentation despite restricted access policies.","Navigate to the “Devices and Printers” control panel utility on the print server host, right-click the printer object, select “Printer Properties > Security”, verify that the user's account (or their associated Active Directory (AD) group) exists within the Access Control List (ACL), and ensure the “Print” and “Manage this printer” checkboxes are set to “Allow”.",Network Security & Access Control,Logical Security Controls,CORE 2,,SECURITY
W1506,Multifunction device/printers: connectivity,,74,0.7284735821917259,0.14405142439021795,0.6697577376782624,"The system reports “Printer Offline” or “Device Not Found” despite the unit being powered on, and no network traffic is detected between the printer and the host workstation.","Verify physical cable integrity (swap the USB or Ethernet cord), confirm the device is connected to the same subnet (logical subdivision of an IP network) as the workstation, and check if the printer is communicating via Wi-Fi by printing a network configuration page directly from the device’s front panel menu to see if it reports a valid DHCP (Dynamic Host Configuration Protocol) address.",Hardware,Printing and Imaging,CORE 1,HARDWARE,
W1515,Multifunction device/printers: local printers,,74,0.7124108013321387,0.16851522679888056,0.6812293802253555,The printer works perfectly when connected to one computer but cannot be discovered or accessed by any other computer in the office.,"Ensure the physical USB cable is seated firmly, verify that the printer driver is installed on the local host machine, and if other users need access, share the local printer via “Printer Properties > Sharing”, which requires the host workstation to remain powered on and connected to the network at all times.",Hardware,Printing and Imaging,CORE 1,HARDWARE,
W1517,Multifunction device/printers: network printers,,74,0.7144956117403901,0.13384476288433067,0.6867179917929652,"The printer is “missing” from the workstation discovery list, or jobs sent to the printer disappear and never print because the connection path is broken.","Ping the printer’s IP address from a host workstation to confirm network connectivity. If the ping fails, check the Ethernet cable, confirm the network port is active, and ensure the printer is configured with a valid, non-conflicting static IP address or is correctly receiving an IP from the DHCP server.",Hardware,Printing and Imaging,CORE 1,HARDWARE,
W1525,Multifunction device/printers: sharing,,74,0.730737729230083,0.16006819614174164,0.6636268105370599,"Users receive an “Access Denied” error when trying to print to a shared device, or the printer is “Offline” because the hosting server is down.","On the hosting machine, navigate to “Printer Properties > Sharing”, check the “Share this printer” box, and assign a share name. Ensure the hosting machine's firewall allows inbound print traffic on the necessary ports, and verify that all client workstations have the correct driver installed to match the printer.",Hardware,Printing and Imaging,CORE 1,HARDWARE,
